0,0.818801
0.2,0.839882
0.4,0.843952
0.6,0.863802
0.8,0.882166
1,0.890303
1.2,0.910954
1.4,0.919108
1.6,0.940588
1.8,0.985225
2,1.01008
2.2,1.04163
2.4,1.06881
2.6,1.1211
2.8,1.14262
3,1.19671
3.2,1.21558
3.4,1.2626
3.6,1.27669
3.8,1.31678
4,1.33961
4.2,1.34263
4.4,1.39451
4.6,1.40968
4.8,1.42113
5,1.45151
5.2,1.45318
5.4,1.48672
5.6,1.51727
5.8,1.50489
6,1.50002
6.2,1.52739
6.4,1.52454
6.6,1.53594
6.8,1.55442
7,1.57979
7.2,1.57517
7.4,1.59113
7.6,1.58161
7.8,1.60994
8,1.59772
8.2,1.61205
8.4,1.60506
8.6,1.59846
8.8,1.62146
9,1.61682
9.2,1.60906
9.4,1.63021
9.6,1.63183
9.8,1.61104
10,1.61928
10.2,1.64115
10.4,1.63684
10.6,1.62701
10.8,1.63026
11,1.62705
11.2,1.63774
11.4,1.61229
11.6,1.64338
11.8,1.63734
12,1.66802
12.2,1.66276
12.4,1.66072
12.6,1.6495
12.8,1.65271
13,1.66244
13.2,1.64975
13.4,1.6572
13.6,1.66787
13.8,1.66905
14,1.65514
14.2,1.64184
14.4,1.66521
14.6,1.65122
14.8,1.67823
15,1.65412
15.2,1.66251
15.4,1.64284
15.6,1.66871
15.8,1.66704
16,1.68802
16.2,1.66985
16.4,1.66422
16.6,1.65639
16.8,1.64576
17,1.68368
17.2,1.667
17.4,1.64181
17.6,1.66216
17.8,1.65303
18,1.69597
18.2,1.67151
18.4,1.66544
18.6,1.66263
18.8,1.65786
19,1.67741
19.2,1.67987
19.4,1.66925
19.6,1.67831
19.8,1.67911
20,1.68337
20.2,1.68191
20.4,1.66799
20.6,1.67976
20.8,1.66533
21,1.67876
21.2,1.65313
21.4,1.66737
21.6,1.66063
21.8,1.64327
22,1.65659
22.2,1.67669
22.4,1.67069
22.6,1.64451
22.8,1.64617
23,1.67415
23.2,1.66442
23.4,1.67843
23.6,1.6725
23.8,1.68066
24,1.67999
24.2,1.65567
24.4,1.67796
24.6,1.67985
24.8,1.66644
25,1.66196
25.2,1.67383
25.4,1.68876
25.6,1.69655
25.8,1.682
26,1.67541
26.2,1.67697
26.4,1.66231
26.6,1.67552
26.8,1.69985
27,1.66343
27.2,1.67319
27.4,1.67684
27.6,1.66175
27.8,1.69168
28,1.67037
28.2,1.66598
28.4,1.70027
28.6,1.68235
28.8,1.65682
29,1.6724
29.2,1.67159
29.4,1.68445
29.6,1.67494
29.8,1.68975
30,1.67552
30.2,1.68372
30.4,1.67185
30.6,1.66191
30.8,1.66656
31,1.69359
31.2,1.66289
31.4,1.65852
31.6,1.67354
31.8,1.66995
32,1.6688
32.2,1.71429
32.4,1.68001
32.6,1.7083
32.8,1.6854
33,1.66624
33.2,1.65647
33.4,1.68278
33.6,1.66678
33.8,1.66667
34,1.66044
34.2,1.65781
34.4,1.65613
34.6,1.66869
34.8,1.67607
35,1.66869
35.2,1.68931
35.4,1.67596
35.6,1.67329
35.8,1.69971
36,1.68182
36.2,1.69337
36.4,1.66637
36.6,1.6744
36.8,1.67193
37,1.66906
37.2,1.68451
37.4,1.68402
37.6,1.67823
37.8,1.69245
38,1.66541
38.2,1.68301
38.4,1.69624
38.6,1.69109
38.8,1.6854
39,1.6905
39.2,1.69152
39.4,1.68963
39.6,1.67878
39.8,1.69186
40,1.71181
40.2,1.65155
40.4,1.66343
40.6,1.67899
40.8,1.67049
41,1.67911
41.2,1.69365
41.4,1.68134
41.6,1.67586
41.8,1.68033
42,1.68395
42.2,1.69144
42.4,1.66586
42.6,1.68155
42.8,1.67733
43,1.69346
43.2,1.68
43.4,1.65658
43.6,1.6986
43.8,1.6819
44,1.70143
44.2,1.70243
44.4,1.68865
44.6,1.66744
44.8,1.68538
45,1.67438
45.2,1.66173
45.4,1.66499
45.6,1.68997
45.8,1.67696
46,1.66016
46.2,1.68797
46.4,1.68855
46.6,1.7013
46.8,1.68557
47,1.68594
47.2,1.67606
47.4,1.68258
47.6,1.69756
47.8,1.68112
48,1.68824
48.2,1.67196
48.4,1.66592
48.6,1.67293
48.8,1.65703
49,1.68417
49.2,1.68814
49.4,1.68271
49.6,1.68269
49.8,1.67184
