0,1.80384
0.06,1.72497
0.12,1.74743
0.18,1.81638
0.24,1.85804
0.3,1.85081
0.36,1.83313
0.42,1.87188
0.48,1.87708
0.54,1.93542
0.6,1.92688
0.66,1.94575
0.72,1.97595
0.78,2.01777
0.84,2.05846
0.9,2.06886
0.96,2.13866
1.02,2.1461
1.08,2.28187
1.14,2.33958
1.2,2.37955
1.26,2.48076
1.32,2.5532
1.38,2.53281
1.44,2.61413
1.5,2.68157
1.56,2.76955
1.62,2.79872
1.68,2.83833
1.74,2.89675
1.8,2.98968
1.86,3.05744
1.92,3.11049
1.98,3.11057
2.04,3.24218
2.1,3.21372
2.16,3.33175
2.22,3.27974
2.28,3.40802
2.34,3.38613
2.4,3.43697
2.46,3.40966
2.52,3.48169
2.58,3.537
2.64,3.53453
2.7,3.61157
2.76,3.63218
2.82,3.61066
2.88,3.65303
2.94,3.71603
3,3.71506
3.06,3.70808
3.12,3.75313
3.18,3.77801
3.24,3.79043
3.3,3.80195
3.36,3.85618
3.42,3.80617
3.48,3.86753
3.54,3.84748
3.6,3.8788
3.66,3.87981
3.72,3.89034
3.78,3.87124
3.84,3.91651
3.9,3.84517
3.96,3.94967
4.02,3.9374
4.08,3.9684
4.14,3.92706
4.2,3.9739
4.26,4.00315
4.32,3.99679
4.38,3.98235
4.44,4.01047
4.5,4.06782
4.56,4.09361
4.62,4.03975
4.68,4.02198
4.74,4.03872
4.8,4.03238
4.86,4.0491
4.92,4.05426
4.98,4.04599
5.04,4.0885
5.1,4.01767
5.16,4.07404
5.22,4.12621
5.28,4.09726
5.34,4.10145
5.4,4.10781
5.46,4.11169
5.52,4.10653
5.58,4.15755
5.64,4.14538
5.7,4.18706
5.76,4.1556
5.82,4.06879
5.88,4.10934
5.94,4.15436
6,4.14417
6.06,4.15375
6.12,4.19824
6.18,4.16696
6.24,4.11583
6.3,4.18784
6.36,4.13915
6.42,4.16385
6.48,4.11253
6.54,4.15884
6.6,4.13389
6.66,4.20992
6.72,4.15393
6.78,4.15312
6.84,4.18811
6.9,4.1218
6.96,4.1767
7.02,4.15261
7.08,4.23166
7.14,4.18157
7.2,4.17718
7.26,4.20774
7.32,4.18159
7.38,4.18271
7.44,4.13538
7.5,4.23672
7.56,4.20136
7.62,4.23686
7.68,4.16342
7.74,4.12509
7.8,4.1961
7.86,4.26808
7.92,4.21644
7.98,4.17863
8.04,4.22846
8.1,4.21534
8.16,4.23254
8.22,4.25938
8.28,4.20652
8.34,4.21259
8.4,4.2389
8.46,4.30136
8.52,4.26264
8.58,4.17973
8.64,4.19735
8.7,4.17222
8.76,4.16683
8.82,4.21795
8.88,4.29826
8.94,4.18177
9,4.21515
9.06,4.19919
9.12,4.15444
9.18,4.21108
9.24,4.20893
9.3,4.21606
9.36,4.18163
9.42,4.18161
9.48,4.15468
9.54,4.20355
9.6,4.2601
9.66,4.18027
9.72,4.28108
9.78,4.25179
9.84,4.18856
9.9,4.20141
9.96,4.21219
10.02,4.22172
10.08,4.19536
10.14,4.18883
10.2,4.2297
10.26,4.22955
10.32,4.20558
10.38,4.15557
10.44,4.21402
10.5,4.19583
10.56,4.20939
10.62,4.22725
10.68,4.29625
10.74,4.23058
10.8,4.20337
10.86,4.23718
10.92,4.19875
10.98,4.23596
11.04,4.26001
11.1,4.19583
11.16,4.22637
11.22,4.22761
11.28,4.21475
11.34,4.20037
11.4,4.21667
11.46,4.15938
11.52,4.21081
11.58,4.21933
11.64,4.22246
11.7,4.20022
11.76,4.24606
11.82,4.23438
11.88,4.20436
11.94,4.26376
12,4.25645
12.06,4.19763
12.12,4.20625
12.18,4.26283
12.24,4.23475
12.3,4.21355
12.36,4.22237
12.42,4.13255
12.48,4.22813
12.54,4.22126
12.6,4.21081
12.66,4.19397
12.72,4.22054
12.78,4.1929
12.84,4.21511
12.9,4.17731
12.96,4.25238
13.02,4.15111
13.08,4.20514
13.14,4.2159
13.2,4.23592
13.26,4.24293
13.32,4.30129
13.38,4.20016
13.44,4.12816
13.5,4.19733
13.56,4.21504
13.62,4.25161
13.68,4.18447
13.74,4.22522
13.8,4.1625
13.86,4.18763
13.92,4.18897
13.98,4.22742
14.04,4.24087
14.1,4.22012
14.16,4.15971
14.22,4.21093
14.28,4.20417
14.34,4.21656
14.4,4.25587
14.46,4.27309
14.52,4.22954
14.58,4.18993
14.64,4.18379
14.7,4.19842
14.76,4.22758
14.82,4.27863
14.88,4.24226
14.94,4.19612
